term;document_corpus;value
think;31.txt_adboard_data;0.00020008173576645808
reasons;13.txt_adboard_data;0.003872347215697801
years;29.txt_adboard_data;0.00767197429588954
time;9.txt_adboard_data;0.004006285203478352
ability;23.txt_adboard_data;0.007010616026906697
beginning;24.txt_adboard_data;0.005107121733665552
means;22.txt_adboard_data;0.007208651279580818
proceeding;22.txt_adboard_data;0.01772588098665541
bad;23.txt_adboard_data;0.009955957283389565
issuesissues;31.txt_adboard_data;0.00434149838064696
provides;40.txt_adboard_data;0.023990456679231175
ir;28.txt_adboard_data;0.005616101812474402
factors;16.txt_adboard_data;0.0035053080134533486
seen;16.txt_adboard_data;0.0015397087255265027
many;36.txt_adboard_data;0.0033733412899934535
whatever;8.txt_adboard_data;0.0023074292483914152
ideaidea;11.txt_adboard_data;0.02958403863031039
nursing;26.txt_adboard_data;0.006393544689575056
studystudy;24.txt_adboard_data;0.0024437094548093547
frameframe;22.txt_adboard_data;0.007208651279580818
new;24.txt_adboard_data;0.0031933902764707213
far;26.txt_adboard_data;0.0051445822842792355
current;24.txt_adboard_data;0.0024437094548093547
practitioners;26.txt_adboard_data;0.004698808306787904
supportsupport;27.txt_adboard_data;0.005923232380344095
felt;36.txt_adboard_data;0.0028220449302147617
convert;16.txt_adboard_data;0.0049779786416947825
completely;31.txt_adboard_data;0.0040230150431326125
nasojejunal;21.txt_adboard_data;0.015219557650427493
peg-j;23.txt_adboard_data;0.0047390399936970366
processprocess;34.txt_adboard_data;0.021508947769973506
motivation;13.txt_adboard_data;0.012393174303489091
fearsfears;23.txt_adboard_data;0.008097653850252982
issue;23.txt_adboard_data;0.003527283629774631
hop;23.txt_adboard_data;0.009955957283389565
particularly;30.txt_adboard_data;0.005289710833878043
suggest;7.txt_adboard_data;0.016505515642442674
sitesite;0.txt_adboard_data;0.011622043457938658
prior;30.txt_adboard_data;0.007413241543136228
purchasing;8.txt_adboard_data;0.0056739069009997065
letting;36.txt_adboard_data;0.01090623220764848
customer;8.txt_adboard_data;0.006922287745174246
inc;25.txt_adboard_data;0.006294189943566624
patientpatient;22.txt_adboard_data;0.0023998135217233835
vitally;34.txt_adboard_data;0.011321866057025329
spaces;0.txt_adboard_data;0.016504764740908034
leonard;26.txt_adboard_data;0.009397616613575807
marketing;19.txt_adboard_data;0.006074238741082922
clearance;20.txt_adboard_data;0.010983363222343136
also;0.txt_adboard_data;0.0016949669179071281
comment;6.txt_adboard_data;0.004479323726064324
versus;17.txt_adboard_data;0.05941715306726893
think;6.txt_adboard_data;0.003302936590430419
made;4.txt_adboard_data;0.007882608791677442
even;26.txt_adboard_data;0.0034498459014920832
low;13.txt_adboard_data;0.004554058287858419
hand-in-hand;31.txt_adboard_data;0.005713187794929704
without;28.txt_adboard_data;0.004872877014466434
like;23.txt_adboard_data;0.000928354522031726
lean;25.txt_adboard_data;0.006294189943566624
daily;25.txt_adboard_data;0.002570080490454387
move;26.txt_adboard_data;0.0051445822842792355
selection;26.txt_adboard_data;0.007384901922113355
decisionsdecisions;14.txt_adboard_data;0.03909023228109798
make;39.txt_adboard_data;0.00793115966349632
motivationmotivation;22.txt_adboard_data;0.007208651279580818
need;24.txt_adboard_data;0.001998059001961512
disorder;16.txt_adboard_data;0.0040652747704238296
questionquestion;24.txt_adboard_data;0.002860294365127823
peg-j;30.txt_adboard_data;0.006191460307001732
need;9.txt_adboard_data;0.0024646715832579136
yearsyears;22.txt_adboard_data;0.009173329820889035
relationships;25.txt_adboard_data;0.006294189943566624
clearclear;17.txt_adboard_data;0.0241633990891549
short;15.txt_adboard_data;0.033728662399774165
use;5.txt_adboard_data;0.0032175019523663713
thank;16.txt_adboard_data;0.0047390399936970366
caitlin;24.txt_adboard_data;0.02213086084588406
information;33.txt_adboard_data;0.003527283629774631
open;16.txt_adboard_data;0.0031196752085582
daily;26.txt_adboard_data;0.003707451074249605
defer;24.txt_adboard_data;0.0048874189096187095
presented;9.txt_adboard_data;0.007829220892323947
care;31.txt_adboard_data;0.002024118144470673
also;12.txt_adboard_data;0.0031517979878438332
oceguedaocegueda;31.txt_adboard_data;0.0040230150431326125
highest;8.txt_adboard_data;0.0028369534504998533
something;29.txt_adboard_data;0.007567005190767952
time;35.txt_adboard_data;0.006464247623003717
involved;6.txt_adboard_data;0.004479323726064324
conversationconversation;19.txt_adboard_data;0.009111358111624383
nutrition;6.txt_adboard_data;0.007388183192331483
enrolling;36.txt_adboard_data;0.015359528799037873
provider;9.txt_adboard_data;0.007357277945606632
contextcontext;9.txt_adboard_data;0.02223695848325933
plus;9.txt_adboard_data;0.02223695848325933
happy;31.txt_adboard_data;0.0032371294681080116
stomastoma;26.txt_adboard_data;0.009079638304900509
tom;36.txt_adboard_data;0.0020719338821002377
young;18.txt_adboard_data;0.008275189171000626
cancelled;23.txt_adboard_data;0.009955957283389565
heart;34.txt_adboard_data;0.011321866057025329
exposure;20.txt_adboard_data;0.013503898424379301
however;22.txt_adboard_data;0.005482685962972654
sites;16.txt_adboard_data;0.01991191456677913
still;17.txt_adboard_data;0.030749001559620046
ashlynashlyn;12.txt_adboard_data;0.0216112378350099
placements;31.txt_adboard_data;0.004646807517145173
like;7.txt_adboard_data;0.0024558598348782537
askask;26.txt_adboard_data;0.009079638304900509
percutaneous;29.txt_adboard_data;0.014180398526499355
lunch;6.txt_adboard_data;0.03694091596165741
surgeonssurgeons;24.txt_adboard_data;0.006346989752515043
karlkarl;36.txt_adboard_data;0.0025956856353142356
reinsert;30.txt_adboard_data;0.00650362883836131
moving;16.txt_adboard_data;0.004048826925126491
resolution;39.txt_adboard_data;0.03345560420454331
enhance;7.txt_adboard_data;0.014922937264327711
institutions;36.txt_adboard_data;0.00545311610382424
30-45;22.txt_adboard_data;0.007208651279580818
insights;19.txt_adboard_data;0.012148477482165843
group;31.txt_adboard_data;0.002719479873306145
helphelp;25.txt_adboard_data;0.009771928461743658
duopa;19.txt_adboard_data;0.018649467009920134
team;25.txt_adboard_data;0.01274847993156499
different;40.txt_adboard_data;0.012070429301889334
prescribed;16.txt_adboard_data;0.0049779786416947825
tom;30.txt_adboard_data;0.007413241543136228
commentscomments;29.txt_adboard_data;0.0028841911195218485
week;22.txt_adboard_data;0.004586664910444517
question;9.txt_adboard_data;0.0034389901474334464
misplaced;9.txt_adboard_data;0.011118479241629665
preprocedure;30.txt_adboard_data;0.00650362883836131
gi;32.txt_adboard_data;0.010156786521233311
adjusting;25.txt_adboard_data;0.006294189943566624
could;8.txt_adboard_data;0.0023502920933166304
duopa;31.txt_adboard_data;0.013380992579617697
perhaps;3.txt_adboard_data;0.01410986973710262
kits;8.txt_adboard_data;0.007111620185131909
communitycommunity;16.txt_adboard_data;0.0049779786416947825
took;25.txt_adboard_data;0.004432135217010505
medical;23.txt_adboard_data;0.005641110333164095
etc;36.txt_adboard_data;0.005795933012801486
ocegueda;27.txt_adboard_data;0.007507080458891612
point;29.txt_adboard_data;0.004720759932404214
hardhard;2.txt_adboard_data;0.029012281771127406
modified;21.txt_adboard_data;0.015219557650427493
one;24.txt_adboard_data;0.0005807765316750136
assume;8.txt_adboard_data;0.005993032340801065
pipeline;16.txt_adboard_data;0.0049779786416947825
carolyn;16.txt_adboard_data;0.0020326373852119148
information;26.txt_adboard_data;0.0032168136770316315
implies;20.txt_adboard_data;0.013503898424379301
drop;15.txt_adboard_data;0.053819885024700115
clinic;19.txt_adboard_data;0.0015280799000068957
jessica;31.txt_adboard_data;0.002024118144470673
sign;22.txt_adboard_data;0.004218763526608579
behind;26.txt_adboard_data;0.007384901922113355
appreciate;14.txt_adboard_data;0.024497660058783337
proceeds;30.txt_adboard_data;0.00650362883836131
times;36.txt_adboard_data;0.0030897711516449447
healthy;0.txt_adboard_data;0.009351707352312033
wanting;31.txt_adboard_data;0.0040230150431326125
patient;21.txt_adboard_data;0.0040628879328619884
dbs;19.txt_adboard_data;0.0030561598000137915
complete;16.txt_adboard_data;0.0037828069000275123
changes;18.txt_adboard_data;0.013317304773862072
dailydaily;11.txt_adboard_data;0.01573547485891656
qualified;31.txt_adboard_data;0.005713187794929704
experience;5.txt_adboard_data;0.00523557318630895
piece;19.txt_adboard_data;0.002443825963147744
treatment;19.txt_adboard_data;0.0052834407295055345
movementmovement;27.txt_adboard_data;0.014506140885563703
effect;4.txt_adboard_data;0.016873882045499233
required;23.txt_adboard_data;0.0062393504171164
want;5.txt_adboard_data;0.018236221401355213
infoinfo;8.txt_adboard_data;0.006922287745174246
colleagues;31.txt_adboard_data;0.028643417914885134
helpful;8.txt_adboard_data;0.0021935516979383245
much;38.txt_adboard_data;0.0030818297690395637
everyoneeveryone;15.txt_adboard_data;0.03789796779762606
treatment;31.txt_adboard_data;0.009331369165342083
involved;25.txt_adboard_data;0.0023915033452716304
levels;36.txt_adboard_data;0.00545311610382424
guess;20.txt_adboard_data;0.038035778589617424
sciencescience;4.txt_adboard_data;0.031119318994728837
easier;16.txt_adboard_data;0.0025761562968850574
deficiencies;16.txt_adboard_data;0.0049779786416947825
generally;7.txt_adboard_data;0.016505515642442674
make;27.txt_adboard_data;0.003438901260344108
resistanceresistance;32.txt_adboard_data;0.012503609652203056
regularly;20.txt_adboard_data;0.021966726444686273
se;4.txt_adboard_data;0.01037310633157628
suggest;8.txt_adboard_data;0.005333715138848932
responsibilities;29.txt_adboard_data;0.026151915962706395
emails;1.txt_adboard_data;0.05355363273305608
trying;31.txt_adboard_data;0.0032371294681080116
supportive;31.txt_adboard_data;0.0040230150431326125
patientpatient;24.txt_adboard_data;0.0032541160699097013
conversation;39.txt_adboard_data;0.01895616355198385
well;23.txt_adboard_data;0.0016689801966380479
facilitator;36.txt_adboard_data;0.0038398821997594683
portionportion;4.txt_adboard_data;0.016873882045499233
resourcesresources;38.txt_adboard_data;0.008750801572519775
better;22.txt_adboard_data;0.005128948625723385
sandeep;24.txt_adboard_data;0.012438916488519436
purchasepurchase;1.txt_adboard_data;0.013168695272001091
tri-fold;15.txt_adboard_data;0.053819885024700115
comes;28.txt_adboard_data;0.009685036214948881
want;13.txt_adboard_data;0.0029115294239722925
in-clinic;30.txt_adboard_data;0.00650362883836131
alert;5.txt_adboard_data;0.020669232282213217
support;27.txt_adboard_data;0.004197323191754098
sideside;21.txt_adboard_data;0.010717048270640156
suggestions;5.txt_adboard_data;0.009703004742249343
directing;31.txt_adboard_data;0.005713187794929704
pa-c;25.txt_adboard_data;0.004459921335274363
makes;31.txt_adboard_data;0.002956634765348081
familyfamily;0.txt_adboard_data;0.011622043457938658
constraints;1.txt_adboard_data;0.018545814028625516
aspectaspect;25.txt_adboard_data;0.006294189943566624
provides;13.txt_adboard_data;0.012393174303489091
least;8.txt_adboard_data;0.0027007821507242084
appreciated;1.txt_adboard_data;0.016505515642442674
percutaneous;24.txt_adboard_data;0.0024437094548093547
keeps;16.txt_adboard_data;0.0035053080134533486
real-time;17.txt_adboard_data;0.07249019726746471
j-tubes;25.txt_adboard_data;0.006294189943566624
able;21.txt_adboard_data;0.005782733498812549
programsprograms;38.txt_adboard_data;0.023042353520637795
responses;8.txt_adboard_data;0.0017779050462829772
phd;19.txt_adboard_data;0.0037439537877667216
used;12.txt_adboard_data;0.03262008579932076
mealmeal;12.txt_adboard_data;0.024962189141688948
informationinformation;19.txt_adboard_data;0.003795889721311201
lives;13.txt_adboard_data;0.008799933807356181
maintainenance;27.txt_adboard_data;0.014506140885563703
seen;28.txt_adboard_data;0.008508316364761266
northwestern;20.txt_adboard_data;0.0076513969246189365
patientspatients;22.txt_adboard_data;0.0052186701558354824
carecare;29.txt_adboard_data;0.006138403234826756
organized;36.txt_adboard_data;0.0044352788342795334
view;29.txt_adboard_data;0.010926186411194447
glucometersglucometers;12.txt_adboard_data;0.030690678237225686
interested;16.txt_adboard_data;0.0037828069000275123
enough;8.txt_adboard_data;0.0032148726574029144
verbiageverbiage;8.txt_adboard_data;0.0056739069009997065
useful;38.txt_adboard_data;0.028541771249647317
suggestions;18.txt_adboard_data;0.01655037834200125
issue;5.txt_adboard_data;0.0073228764039291495
peerspeers;14.txt_adboard_data;0.031793946169940655
resourceresource;28.txt_adboard_data;0.017239094115440126
kubkub;30.txt_adboard_data;0.00650362883836131
somethingsomething;4.txt_adboard_data;0.014812809365773696
successfulsuccessful;3.txt_adboard_data;0.03713572066704308
knowknow;5.txt_adboard_data;0.041338464564426435
take;22.txt_adboard_data;0.003618967755055104
quickly;22.txt_adboard_data;0.005554362065833931
handouts;18.txt_adboard_data;0.008275189171000626
visitsvisits;38.txt_adboard_data;0.012945345435822762
time;1.txt_adboard_data;0.011862582074129165
receipt;3.txt_adboard_data;0.03713572066704308
provider;30.txt_adboard_data;0.01291066988003125
interest;25.txt_adboard_data;0.003944538484041385
share;19.txt_adboard_data;0.0027029938508529817
got;27.txt_adboard_data;0.010214686632953898
educatoreducator;18.txt_adboard_data;0.008275189171000626
main;31.txt_adboard_data;0.008046030086265225
scarescare;10.txt_adboard_data;0.02813312171745688
hear;36.txt_adboard_data;0.003417441564734827
meetingmeeting;25.txt_adboard_data;0.003944538484041385
helps;25.txt_adboard_data;0.007132658150068499
dyskinesias;18.txt_adboard_data;0.035255431013015585
issuesissues;26.txt_adboard_data;0.0034498459014920832
suresure;28.txt_adboard_data;0.005225877680408378
kit;8.txt_adboard_data;0.007545384886151134
expand;11.txt_adboard_data;0.022160676085052525
msn;25.txt_adboard_data;0.0023915033452716304
start;30.txt_adboard_data;0.002471080514378743
lot;19.txt_adboard_data;0.00223207038034408
snack;4.txt_adboard_data;0.007304356921888821
roles;31.txt_adboard_data;0.0035804272393606417
number;8.txt_adboard_data;0.0035558100925659544
definitely;29.txt_adboard_data;0.004149441121241771
surgery;28.txt_adboard_data;0.006052335277868415
longer;20.txt_adboard_data;0.021966726444686273
within;23.txt_adboard_data;0.0047390399936970366
due;35.txt_adboard_data;0.01016489929599134
ambassadors;18.txt_adboard_data;0.009558306601722666
speak;19.txt_adboard_data;0.008212134344478489
approved;26.txt_adboard_data;0.005690165539326203
utilization;1.txt_adboard_data;0.013168695272001091
successful;27.txt_adboard_data;0.011798534711501416
issue;30.txt_adboard_data;0.0023041625112188045
due;19.txt_adboard_data;0.004887651926295488
officeoffice;32.txt_adboard_data;0.007835951870654603
pa;30.txt_adboard_data;0.004942161028757486
providersproviders;25.txt_adboard_data;0.0020824837574852668
examplesexamples;12.txt_adboard_data;0.024962189141688948
request;16.txt_adboard_data;0.0028205551665820474
check;26.txt_adboard_data;0.006393544689575056
work-flow;23.txt_adboard_data;0.009955957283389565
noted;8.txt_adboard_data;0.0028369534504998533
concerned;25.txt_adboard_data;0.003944538484041385
stein;24.txt_adboard_data;0.0030045081445827736
